country,year,tourism_receipts,tourism_arrivals,tourism_exports,tourism_expenditures,gdp,inflation
Jordan,2017,5549000000.0,4565000.0,38.8038136135762,6.49428625583144,41608435915.493,3.32389447576097
Japan,2017,36978000000.0,28691000.0,4.22357825807153,3.07610645439463,4930837369151.42,0.484199796126385
Kazakhstan,2017,2356000000.0,7701000.0,4.20907085889854,6.54774450496275,166805788827.233,7.44266321306792
Kenya,2017,1564000000.0,1449000.0,14.9683550514071,5.75478960512289,82036510877.2599,8.00564967709945
Kyrgyz Republic,2017,480000000.0,4568000.0,18.6549761426103,8.31490585541971,7702938379.42036,3.1753098637994
Cambodia,2017,4024000000.0,5602000.0,25.4170914977936,5.03653374714765,29355665909.7905,2.91263557371478
Kiribati,2017,5170000.07629395,7500.0,17.5596655114381,12.5867979923398,222875724.653979,0.355520888546828
St. Kitts and Nevis,2017,355000000.0,1194000.0,70.264351503752,10.3266735685345,1056977777.77778,0.694916711613604
"Korea, Rep.",2017,17173000000.0,13336000.0,2.56309033501664,5.80845370846327,1623074183501.9,1.94433230786366
Kuwait,2017,643000000.0,7407000.0,1.06361822477313,23.7705737348219,120687539675.517,2.17183298510006
Latin America & Caribbean (excluding high income),2017,75265640563.8095,165093000.0,6.48160616665512,6.42330709214429,5012882938385.35,3.27955694678546
Lao PDR,2017,655000000.0,3869000.0,11.5852990699344,13.7093934964249,17071155481.4994,0.825478607568026
Lebanon,2017,8086000000.0,1857000.0,42.6928522281916,17.786037595921,53027680685.9038,4.32135218303191
Liberia,2017,1553000000.0,2508000.0,8.306797469109375,5.75478960512289,3390703400.0,12.4196323907138
Libya,2017,1553000000.0,2508000.0,8.306797469109375,13.2653196247337,67157452181.7738,25.8036184788338
St. Lucia,2017,875000000.0,1064000.0,84.4422267947991,8.76959447573868,1998518518.51852,0.104262078958441
Latin America & Caribbean,2017,98412826249.6212,202720683.376421,7.62994203843493,6.29515788003795,5869256493740.25,2.19201010962985
Least developed countries: UN classification,2017,21500887186.3327,34557520.6921775,9.70579891913217,3.96852277084208,1033695604881.9,4.97595150553892
Low income,2017,8999448387.80904,14021098.7639868,12.2352051488696,3.14460974731276,403454290228.211,8.27953672260832
Liechtenstein,2017,1553000000.0,79300.0030517578,8.306797469109375,5.75478960512289,6474308717.85289,3.6294334991175647
Sri Lanka,2017,5083000000.0,2248000.0,26.6346247610369,9.48379308731092,94376237797.2367,7.70413767850602
Lower middle income,2017,118023139753.334,166574125.990859,8.35736343922055,5.41359892877436,5741380409466.09,3.52025688811617
Low & middle income,2017,1553000000.0,731331434.167185,8.306797469109375,5.75478960512289,27987406037838.3,3.66699702675916
Lesotho,2017,1553000000.0,1137000.0,8.306797469109375,13.5212683726828,2306741672.29006,4.447699373763
Late-demographic dividend,2017,1553000000.0,508820312.733723,8.306797469109375,5.75478960512289,20647673102305.8,2.17727572689263
Lithuania,2017,1553000000.0,5590000.0,8.306797469109375,5.75478960512289,47756764508.446,3.72288862303707
Luxembourg,2017,5472000000.0,1046000.0,4.26916915222136,2.53659570102402,65712180342.9836,1.73079959118887
Latvia,2017,1553000000.0,7726000.0,8.306797469109375,5.75478960512289,29391059767.4259,2.93036312374665
"Macao SAR, China",2017,36595000000.0,32611000.0,90.1882370599245,9.82234057411963,50383871120.8733,1.22812404052816
St. Martin (French part),2017,1553000000.0,2508000.0,8.306797469109375,5.75478960512289,36818026222.31535,3.6294334991175647
Morocco,2017,9086000000.0,11540000.0,23.3956903946414,5.72815313778767,118540573367.844,0.754663249323619
Monaco,2017,1553000000.0,355000.0,8.306797469109375,5.75478960512289,6430254652.58934,3.6294334991175647
Moldova,2017,442000000.0,145000.0,14.1693461263508,7.07112246625865,9514404016.20949,6.57022997455605
Madagascar,2017,849000000.0,285000.0,20.4722815455752,7.10295415407371,13176313593.5509,8.60905075422949
Maldives,2017,2771000000.0,1390000.0,83.4871816066708,10.5457709075746,4816426256.52914,2.81747338234509
Middle East & North Africa,2017,118782686001.923,127054293.453213,10.3938120461582,10.5264156393387,3375978495033.31,1.7779598569332
Mexico,2017,22467000000.0,99349000.0,5.01662926638973,2.90041233521791,1190721475906.0,6.04145724018986
Marshall Islands,2017,18100000.3814697,6000.0,18.6931848374474,15.3572684951523,213700000.0,3.6294334991175647
Middle income,2017,1553000000.0,711194514.825387,8.306797469109375,5.75478960512289,27582983999112.0,3.39697584895255
North Macedonia,2017,331000000.0,631000.0,5.30329498676757,2.97581964700313,11307067069.6658,1.35161889677442
Mali,2017,206399993.896484,193000.0,6.04683854150775,3.91914518870607,15365713048.1993,1.75985742927156
Malta,2017,1553000000.0,2944000.0,8.306797469109375,5.75478960512289,14161366723.6779,1.36435448150708
Myanmar,2017,1988000000.0,3443000.0,14.5868947258196,0.736781682658492,66053040483.0016,4.5725365531752
Middle East & North Africa (excluding high income),2017,43470158784.1131,48550026.9757678,15.1890867269088,7.54302465600771,1499230386761.12,4.81510028934517
Montenegro,2017,1110000000.0,1877000.0,54.8056583832202,2.89243172552071,4856599480.79882,2.3802359905313
Mongolia,2017,462000000.0,543000.0,6.79346852207479,9.47410191948952,11480847740.736,4.30143105302342
Northern Mariana Islands,2017,1553000000.0,660000.0,8.306797469109375,5.75478960512289,1560000000.0,3.6294334991175647
Mozambique,2017,164000000.0,1514000.0,3.03010932563729,2.94418745280321,13264640645.7768,15.1132073899384
Mauritania,2017,24000000.0,2508000.0,1.27011985263723,2.15272505927326,6800135898.28827,2.25427651934813
Mauritius,2017,2005000000.0,1371000.0,37.1875308050558,10.2936479716104,13713506130.6081,3.66699702675916
Malawi,2017,35000000.0,837000.0,3.15044480211277,4.21356115549423,8943543793.5839,11.5433939188771
Malaysia,2017,20311000000.0,25948000.0,9.07949418557651,6.02091248805984,319109094160.343,3.87120115774237
North America,2017,298204194729.914,206060750.0,9.77810915706132,5.44562816539353,21268509960244.1,1.86349706609469
Namibia,2017,449000000.0,1581000.0,10.0147395148651,1.4911658230161,12895153370.9132,6.14579981111164
New Caledonia,2017,1553000000.0,121000.0,8.306797469109375,5.75478960512289,9174048681.98577,3.6294334991175647
Niger,2017,91000000.0,164000.0,6.35238523782937,4.08475171845022,11185104251.6943,2.79637318871275
Nigeria,2017,2615000000.0,2508000.0,5.14277981724982,16.0874482560529,375745731053.427,16.5022662139641
Nicaragua,2017,1553000000.0,1958000.0,8.306797469109375,4.81555754921104,13785924216.2724,3.85067166284727
Netherlands,2017,21844699218.75,17924000.0,3.02143962511216,3.52736130317057,848233537845.884,1.38145871407206
Norway,2017,6565000000.0,6252000.0,4.54882378353528,13.4104791010887,401745275035.261,1.87510059552554
Nepal,2017,712000000.0,940000.0,29.2949020019005,7.49339114502705,28971588940.364,3.62709610696607
Nauru,2017,3900000.0,2508000.0,9.77854200755806,9.82845833623804,108862278.516511,3.6294334991175647
New Zealand,2017,10594000000.0,3723000.0,18.9828383579008,8.32528535122736,206566916732.292,1.85078767452536
OECD members,2017,907571275803.942,1299260750.0,6.54128398048361,5.42643568322532,50712039895145.1,1.82264336059063
Oman,2017,2629000000.0,3178000.0,7.13441641494533,8.33800359535174,80856697009.1027,1.58909413567799
Other small states,2017,1553000000.0,49979552.7638719,19.0505731275948,9.45366603318531,180001729452.633,1.76041559180596
Pakistan,2017,865000000.0,2508000.0,2.93305447275548,5.14123982734923,339205534861.1,4.08537368032608
Panama,2017,6827000000.0,2517000.0,25.1443277109657,4.198888268561,64327688800.0,0.875585918759878
Peru,2017,4439000000.0,4992000.0,8.60798529377611,6.09181903892852,211007984080.911,2.99490045809443
Philippines,2017,8349000000.0,6621000.0,9.63576940245425,10.5291162494124,328480736798.792,2.85318772590947
Palau,2017,123000000.0,123000.0,93.5226089006151,10.5031122737934,285600000.0,1.4179881966692
Papua New Guinea,2017,15260000.2288818,182000.0,0.155701643642839,3.18586920472437,22742699138.356,5.42204568023834
Poland,2017,13925000000.0,83804000.0,5.08228372464789,3.63535323129646,528356676667.211,2.0759355367385
Pre-demographic dividend,2017,18096161335.8605,2508000.0,6.41195085094628,9.00247577416894,1216069300642.79,4.97595150553892
Puerto Rico,2017,3868000000.0,4927000.0,8.306797469109375,5.75478960512289,103445500000.0,3.6294334991175647
"Korea, Dem. People's Rep.",2017,1553000000.0,2508000.0,8.306797469109375,5.75478960512289,36818026222.31535,3.6294334991175647
Portugal,2017,21586000000.0,15432000.0,22.6599762949349,5.99384656122454,220862990767.229,1.36861411643472
Paraguay,2017,399000000.0,4744000.0,2.61412211122524,4.13124673798176,38997129473.5558,3.60247741348943
West Bank and Gaza,2017,225000000.0,503000.0,8.87224431058506,9.56087075159846,16128000000.0,0.212570934228881
Pacific island small states,2017,2029445731.80946,1885809.47177424,48.0286646456007,6.7936984474864,10283468243.8642,1.58394248575813
Post-demographic dividend,2017,934170637887.963,1223167398.08182,6.76896555995843,5.66060294073493,47755722593425.5,1.73079959118887
French Polynesia,2017,1553000000.0,254000.0,8.306797469109375,5.75478960512289,5833352692.7995,3.6294334991175647
Qatar,2017,15757000000.0,2256000.0,18.4931773627734,19.7515515878099,161099122225.275,0.394878914083005
Romania,2017,3553000000.0,10926000.0,3.98408211415776,5.24430009863523,210147385855.419,1.3390212110439
Russian Federation,2017,14938000000.0,24390000.0,3.63912924879851,10.8737084644597,1574199360089.0,3.68332944412233
Rwanda,2017,496500000.0,1570000.0,26.078005947543,13.6455747808998,9252834336.49492,8.27953672260832
South Asia,2017,37826000000.0,23793410.4549282,6.46857319257194,4.11522578453761,3433921311742.89,4.52022867508868
Saudi Arabia,2017,15020000000.0,18607000.0,6.26113901615019,9.46632512169085,714994666666.667,-0.838194579675018
Sudan,2017,1029000000.0,813000.0,17.4985095090386,0.295445026090438,41283617976.1905,32.3516260968437
Senegal,2017,470000000.0,1376000.0,10.2323418144114,3.93363745423424,20996562943.5979,1.3181531484778
Singapore,2017,19891000000.0,17425000.0,3.37216364152209,4.9336242529459,343257164581.712,0.576260310166349
Solomon Islands,2017,79000000.0,25700.0007629395,13.3022004768921,10.7054266626949,1469789119.08756,0.488686760261083
Sierra Leone,2017,39000000.0,59000.0,4.62162199353139,3.88884459358277,5818480351.63706,18.2215094003386
El Salvador,2017,1227000000.0,2247000.0,16.9833748808091,4.11073220726204,24979190000.0,1.0123540331558
San Marino,2017,1553000000.0,1937000.0,8.306797469109375,5.75478960512289,1528620346.31168,1.04597683468917
Somalia,2017,1553000000.0,2508000.0,8.306797469109375,5.75478960512289,7621501720.00021,3.6294334991175647
Serbia,2017,1706000000.0,1497000.0,7.80465757602015,6.12400241581045,45972834713.8077,3.13106248590115
Sub-Saharan Africa (excluding high income),2017,32478410641.1158,52496629.8574719,8.83430583459266,6.69890772332554,1659172753388.87,5.20971705914209
South Sudan,2017,26000000.0,2508000.0,1.09477279674869,15.2880466259333,36818026222.31535,187.851630279442
Sub-Saharan Africa,2017,33098286015.6402,52899581.2058794,8.95584726635626,6.69016675496626,1660848124029.88,5.19698185340168
Small states,2017,50207227370.4229,75794208.0555262,24.1305530471764,9.27618238630288,225723317837.563,1.63405189110426
Sao Tome and Principe,2017,65900000.0,28899.9996185303,71.5107883514984,5.75478960512289,322002845.229335,5.6902961992902
Suriname,2017,61000000.0,279000.0,2.84598750521522,5.56222492769826,3591679430.99988,21.9969430173304
Slovak Republic,2017,3024000000.0,15406000.0,3.35135026891795,2.92092499840308,95978130734.9766,1.31194588223228
Slovenia,2017,3055100097.65625,3991000.0,7.54870683612567,4.54782939505995,48153200134.6613,1.42910743319306
Sweden,2017,1553000000.0,7054000.0,8.306797469109375,5.75478960512289,536083940228.684,1.79449904665589
Eswatini,2017,13199999.8092651,1343000.0,0.689302002880607,3.79916937812635,4437538381.32249,6.22137528933118
Sint Maarten (Dutch part),2017,646000000.0,1640000.0,67.1460061517141,9.73667686485011,1353212122.90503,2.19201010962985
Seychelles,2017,585000000.0,382000.0,31.3750968329153,5.08481033088034,1675370641.01416,2.85679575568437
Syrian Arab Republic,2017,1553000000.0,1291000.0,8.306797469109375,5.75478960512289,16369843352.3453,18.0752696281771
Turks and Caicos Islands,2017,1553000000.0,1243000.0,8.306797469109375,5.75478960512289,1028941663.2,3.6294334991175647
Chad,2017,1553000000.0,87000.0,8.306797469109375,5.75478960512289,10000394381.0177,-1.53709962980849
East Asia & Pacific (IDA & IBRD countries),2017,1553000000.0,263898378.255022,8.306797469109375,5.75478960512289,14869982084029.0,2.88291164981212
Europe & Central Asia (IDA & IBRD countries),2017,101716945309.785,294608725.405586,7.68632202157594,6.53705674349087,3922723280455.31,3.13106248590115
Togo,2017,245000000.0,514000.0,15.4224279993875,2.72650452871454,6387422517.69225,-0.981889868943119
Thailand,2017,57057000000.0,35592000.0,18.7285709345966,5.1159287831254,456356813536.764,0.665631893135106
Tajikistan,2017,171600006.103516,431000.0,15.2538126666078,0.546327796699509,7536402852.85802,3.6294334991175647
Turkmenistan,2017,1553000000.0,2508000.0,8.306797469109375,5.75478960512289,37926285714.2857,3.6294334991175647
Latin America & the Caribbean (IDA & IBRD countries),2017,81435539842.3973,175407000.0,7.10745587391183,6.2170776367899,5634727349358.65,2.8227580554717
Timor-Leste,2017,73000000.0,73900.0015258789,66.426437722433,12.2019478175775,1584878400.0,0.52297668038404
Middle East & North Africa (IDA & IBRD countries),2017,43252384809.6557,48055307.589623,15.25640491868,7.48958766158536,1483102386761.12,5.30884839565844
Tonga,2017,48500000.0,86599.9984741211,47.5467142172224,12.441084657818,459976850.268529,7.51706283551115
South Asia (IDA & IBRD),2017,1553000000.0,23053667.1488805,6.46857319257194,4.11522578453761,3433921311742.89,4.52022867508868
Sub-Saharan Africa (IDA & IBRD countries),2017,33098286015.6402,52899581.2058794,8.95584726635626,6.69016675496626,1660848124029.88,5.19698185340168
Trinidad and Tobago,2017,717000000.0,465000.0,6.74846376335924,1.54026476309914,24040211327.4898,1.88038440183532
Tunisia,2017,1782000000.0,7052000.0,10.1340626601291,3.8320816398898,42163530590.9462,5.30884839565844
Turkiye,2017,31993000000.0,37970000.0,14.0117987640641,2.29750427966483,858988492853.742,11.1443110840765
Tuvalu,2017,1553000000.0,2500.0,8.306797469109375,17.3052168919571,45276595.3533146,3.6294334991175647
Tanzania,2017,2265000000.0,1327000.0,27.1500256193601,9.39275383262027,53274884532.7886,5.31871605228931
Uganda,2017,954000000.0,1402000.0,18.7223834452403,5.04743164961511,30744473841.424,5.20971705914209
Ukraine,2017,2019000000.0,14579000.0,3.74277028029067,12.0214395099541,112090505081.739,14.4383227488749
Upper middle income,2017,1553000000.0,534415314.856608,8.306797469109375,5.75478960512289,21841603589645.9,3.3475783475784
Uruguay,2017,2924000000.0,4219000.0,17.3582904162077,9.14189462651207,65006039994.56,6.2180938256186
United States,2017,233758000000.0,174291750.0,9.76238234904741,5.43677775594797,19612102000000.0,2.13011000365961
Uzbekistan,2017,835000000.0,2690000.0,6.72724217650887,12.7928438687305,69703222282.7278,13.8757425441634
St. Vincent and the Grenadines,2017,215399993.896484,303000.0,73.4738300585299,8.85096132575135,844040740.740741,2.15333648840511
"Venezuela, RB",2017,1553000000.0,429000.0,8.306797469109375,5.75478960512289,36818026222.31535,3.6294334991175647
British Virgin Islands,2017,1553000000.0,335000.0,8.306797469109375,5.75478960512289,36818026222.31535,3.6294334991175647
Virgin Islands (U.S.),2017,1202000000.0,1954000.0,8.306797469109375,5.75478960512289,3794000000.0,3.6294334991175647
Viet Nam,2017,8890000000.0,12922000.0,3.89589331650518,2.27670041061918,281353605986.903,3.52025688811617
Vanuatu,2017,289000000.0,332700.012207031,76.7513641783335,3.69483097663251,880061833.690341,3.08452624403546
World,2017,1681211087096.03,2248870723.88107,7.13343920297154,5.85178506172408,81712043350515.4,2.25427651934813
Samoa,2017,167000000.0,158000.0,59.9873552744121,0.950797352654094,884844384.463214,1.74989677484705
Kosovo,2017,1553000000.0,2508000.0,8.306797469109375,5.75478960512289,7180764703.35718,1.48823430592319
"Yemen, Rep.",2017,1553000000.0,2508000.0,8.306797469109375,5.75478960512289,26842228828.5629,3.6294334991175647
South Africa,2017,9706000000.0,14975000.0,9.31728230460876,6.07876402897448,381448814653.456,5.18424664766128
Zambia,2017,1553000000.0,1009000.0,8.306797469109375,4.69665317967767,25873601260.8353,6.57731154205644
Zimbabwe,2017,158000000.0,2423000.0,3.40501344002112,5.41687196612586,51074660513.3715,0.893962316050027
Aruba,2018,2035000000.0,1897000.0,79.5928693683858,17.359781081118,3276184357.5419,3.62604141352961
Africa Eastern and Southern,2018,28672643620.2925,41189145.2687099,10.6174063990237,4.76433276720782,1012306000425.25,4.72080474200535
Afghanistan,2018,50000000.0,2508000.0,3.1066088353063,2.82937174604224,18053222687.4126,0.626149149168983
Africa Western and Central,2018,7230774394.40082,2508000.0,4.6536132686714,11.2540701456462,770494988148.76,1.78404994832039
Angola,2018,557000000.0,218000.0,1.3457717330498,2.94352197094216,79450688259.3664,19.6289379701521
Albania,2018,2306000000.0,5927000.0,48.195167982947,25.5314674703335,15379509891.7196,2.02805963071136
Andorra,2018,1553000000.0,8328000.0,8.306797469109375,5.75478960512289,3218419896.9641,3.6294334991175647
Arab World,2018,119512548743.69,131892640.892491,9.50254421334034,9.86729995247181,2867348492603.59,2.45814158007532
United Arab Emirates,2018,34609500000.0,23092000.0,8.306797469109375,5.75478960512289,427049432149.345,3.06863379251997
Argentina,2018,5999000000.0,6942000.0,7.7764503654143,15.0699719483025,524819892360.176,3.6294334991175647
Armenia,2018,1358000000.0,1652000.0,27.5622585097933,19.9857190359168,12457940694.7395,2.52023382001638
American Samoa,2018,1553000000.0,20200.0007629395,8.306797469109375,5.75478960512289,639000000.0,3.6294334991175647
Antigua and Barbuda,2018,854000000.0,1064000.0,82.4367497389249,9.79781328811019,1661529629.62963,1.20715793367008
Australia,2018,47327000000.0,9246000.0,14.4656698918506,13.6246946631098,1427809041019.44,1.91140094445691
Austria,2018,25413000000.0,30816000.0,10.0859157962054,5.91314424857211,452582294972.775,1.9983798142954
Azerbaijan,2018,2830000000.0,2850000.0,11.1018339663989,13.7901136634374,47112470051.7701,2.26854690373999
Burundi,2018,1553000000.0,2508000.0,8.306797469109375,5.75478960512289,2667182199.51333,-2.81469807668465
Belgium,2018,10319000000.0,9119000.0,2.28597339362071,4.58860659311641,542638913427.921,2.05316499865186
Benin,2018,175000000.0,322000.0,4.54826692932521,1.62787407312044,14262408079.7014,0.919170717886054
Burkina Faso,2018,179000000.0,144000.0,3.96777779610206,3.69658718995878,15890066221.2882,1.95594302672523
Bangladesh,2018,357000000.0,267000.0,0.809009437610101,1.84035397743223,321362752441.78,5.54362139486476
Bulgaria,2018,5061000000.0,12368000.0,11.6359780486734,5.37764364913927,66289266348.6504,2.81454473824829
Bahrain,2018,3834000000.0,12045000.0,12.7974717255828,9.32393341396024,39567978723.4043,2.08766938046978
"Bahamas, The",2018,3756000000.0,6622000.0,79.0423234348995,10.1440426851153,12615800000.0,2.26586346678736
Bosnia and Herzegovina,2018,1147000000.0,1053000.0,13.3489974548187,3.27104080293232,20484053868.9246,1.41710814018034
Belarus,2018,1221000000.0,11502000.0,2.88872380393586,2.8302776816881,60031173807.7196,4.87230220550684
Belize,2018,1553000000.0,1697000.0,8.306797469109375,4.32865446033624,2293250000.0,0.269982622646335
Bermuda,2018,583000000.0,766000.0,36.7693778947101,15.2017768765209,7225977000.0,3.6294334991175647
Bolivia,2018,948000000.0,1142000.0,9.11625589534539,8.14273304652224,40287647930.4761,2.27205987230155
Brazil,2018,6324000000.0,6621000.0,2.31171871170052,8.27766376051682,1916933898038.36,3.66485028376729
Barbados,2018,1553000000.0,1356000.0,8.306797469109375,5.75478960512289,5629916200.0,3.67381410406801
Brunei Darussalam,2018,190000000.0,4521000.0,2.69850388505865,10.2962198251364,13566908401.1864,1.02505179290212
Bhutan,2018,121000000.0,274000.0,15.4018063887953,6.32768836063165,2583335721.20625,2.7239638618372
Botswana,2018,584200012.207031,1830000.0,7.75589586882507,3.78002169818619,17031943186.1353,3.23801558947715
Central African Republic,2018,1553000000.0,109000.0,8.306797469109375,5.75478960512289,2220979146.11241,1.61215686991555
Canada,2018,1553000000.0,31274000.0,8.306797469109375,5.75478960512289,1725329192783.02,2.26822567248103
Central Europe and the Baltics,2018,64718122568.4512,301502122.473578,6.3905782251409,3.80617126093846,1657633874968.79,2.53445424186598
Switzerland,2018,21294000000.0,11715000.0,4.38886027719289,5.17652603326159,725568717468.001,0.936335464113563
Channel Islands,2018,1553000000.0,2508000.0,8.306797469109375,5.75478960512289,10026153344.8196,3.6294334991175647
Chile,2018,3911000000.0,6603000.0,4.65241781550272,3.59093985531259,295857562991.709,2.43488981353057
China,2018,1553000000.0,158606000.0,8.306797469109375,5.75478960512289,13894907857880.6,2.07479039965576
Cote d'Ivoire,2018,551000000.0,1965000.0,4.21111668899684,4.7409257889564,58522477786.6889,0.359409031380677
Cameroon,2018,633000000.0,997000.0,8.66995237929682,10.863748398997,39955552189.795,1.0688581131292
"Congo, Dem. Rep.",2018,60500000.0,2508000.0,0.376205306165348,0.646996731516002,47568210009.8172,3.6294334991175647
"Congo, Rep.",2018,1553000000.0,158000.0,8.306797469109375,5.75478960512289,14773900288.5135,1.15277896375523
Colombia,2018,6655000000.0,4397000.0,12.3873830529324,8.60451441043297,334198218098.276,3.24056932930569
Comoros,2018,73699996.9482422,35900.0015258789,49.3342875094234,13.4964642778282,1188797449.38584,3.6294334991175647
Cabo Verde,2018,520000000.0,710000.0,53.9615198017069,8.42098102111758,2205099509.15987,1.25699566690509
Costa Rica,2018,4073000000.0,3313000.0,18.9608711422689,5.82626062356799,62420164991.5374,2.22111461526581
Caribbean small states,2018,1553000000.0,19669834.9167994,64.0213406434196,8.23350376984359,36727457619.9835,1.24500040905268
Cuba,2018,2783000000.0,4712000.0,8.306797469109375,5.75478960512289,100050036096.123,3.6294334991175647
Curacao,2018,604000000.0,1210000.0,31.2192065827734,16.4653597260555,3046364804.46927,2.58368756641814
Cayman Islands,2018,911000000.0,2384000.0,23.0107427628697,11.2797132131815,5530178440.71376,3.6294334991175647
Cyprus,2018,3449000000.0,4024000.0,18.015195727117,8.35491022199959,25754001367.5448,1.43549119531759
Czechia,2018,8283000000.0,36268000.0,4.30866603509116,3.43587917678243,251992360762.236,2.14949494949493
Germany,2018,59446000000.0,38881000.0,3.43057659222288,6.9466567477384,4052008447223.53,1.73216879766942
Djibouti,2018,57000000.0,2508000.0,1.24915956905024,5.75478960512289,2913466732.12507,0.14797084987711
Dominica,2018,111000000.0,199000.0,75.0777803673294,6.53187236231179,554770370.37037,0.98919111918989
Denmark,2018,9097000000.0,30801000.0,4.49513143884502,5.69267197024336,355293374912.393,0.813609467455631
Dominican Republic,2018,7561000000.0,7551000.0,37.7075260451732,4.17178117639253,85555390139.118,3.56443426013508
Algeria,2018,196500000.0,2657000.0,0.44269400560344,0.901999674934225,194554483655.528,4.26999020467084
East Asia & Pacific (excluding high income),2018,1553000000.0,281129640.985927,8.306797469109375,5.75478960512289,16648930593614.8,3.1983464156241
Early-demographic dividend,2018,244161558291.944,350576700.187856,8.43657707105224,5.15628282822049,11610507701898.7,3.95721831216162
East Asia & Pacific,2018,1553000000.0,480202482.119432,8.306797469109375,5.75478960512289,26494505143186.8,2.3126034330156
Europe & Central Asia (excluding high income),2018,89044934207.6748,169084765.500036,11.5392981409605,5.72498836955207,1468176944855.79,2.56572880132719
Europe & Central Asia,2018,584532109736.119,1157868194.79519,5.78371197731757,5.68470116869369,23306311175509.3,2.02805963071136
Ecuador,2018,2279000000.0,2535000.0,8.97020800789137,5.79172287903565,107478962000.0,-0.224103246005552
"Egypt, Arab Rep.",2018,12704000000.0,11346000.0,24.6108510877487,3.79545671908511,262588632526.73,14.4014657807422
Euro area,2018,356076161403.959,638607601.5625,5.70233860718129,5.44768539432722,13867949267318.1,1.6892396580413
Eritrea,2018,1553000000.0,2508000.0,8.306797469109375,5.75478960512289,36818026222.31535,3.6294334991175647
Spain,2018,1553000000.0,124456000.0,8.306797469109375,5.75478960512289,1431642809327.06,1.6749813686379
Estonia,2018,2326000000.0,6033000.0,10.2265168981389,7.48137356346664,31222632740.7247,3.43632688420446
Ethiopia,2018,3548000000.0,849000.0,46.5352282793683,3.07443235111137,84269196625.8784,13.8330356586661
European Union,2018,431696488610.397,938485601.5625,5.63576627197735,5.25009550425247,16091487781135.5,1.7386086198818
Fragile and conflict affected situations,2018,1553000000.0,2508000.0,7.31680553220836,11.0157257349593,1734689832167.02,2.96760366004456
Finland,2018,5762000000.0,3224000.0,5.37693301025121,6.59925997533484,273869255596.078,1.08382098409305
Fiji,2018,1370000000.0,1058000.0,51.4968287134821,5.17293303590566,5581425324.91185,4.08147637644526
France,2018,72518000000.0,211998000.0,8.02725985500953,6.3457880935388,2781576320884.39,1.85081508315502
Faroe Islands,2018,1553000000.0,2508000.0,8.306797469109375,5.75478960512289,3188600927.46688,3.6294334991175647
"Micronesia, Fed. Sts.",2018,1553000000.0,19200.0007629395,8.306797469109375,5.75478960512289,392000000.0,1.49840023593737
Gabon,2018,1553000000.0,2508000.0,8.306797469109375,5.75478960512289,16867326401.9626,4.74906652083221
United Kingdom,2018,1553000000.0,40283000.0,8.306797469109375,5.75478960512289,2871340347581.79,2.29283990345938
Georgia,2018,3518000000.0,7203000.0,39.5431186389124,8.91481277731131,17902544880.6471,2.6152447139767
Ghana,2018,996000000.0,2508000.0,4.42376536974521,5.72337659827687,67298914624.3723,7.80876516610703
Gibraltar,2018,1553000000.0,2508000.0,8.306797469109375,5.75478960512289,36818026222.31535,3.6294334991175647
Guinea,2018,4699999.80926514,2508000.0,0.115222055200318,9.84064259865217,11857030366.7891,9.82761701259191
"Gambia, The",2018,174000000.0,552000.0,47.9982512534346,1.50349613176459,1670671327.81651,6.52096823946573
Guinea-Bissau,2018,20000000.0,55000.0,5.25724044935164,16.248037170293,1554133593.91699,0.381324702791081
Equatorial Guinea,2018,1553000000.0,2508000.0,8.306797469109375,5.75478960512289,13097012133.6159,1.06007410662171
Greece,2018,21594000000.0,33072000.0,26.3766965912667,4.55695193033917,213298873494.394,0.62562141345364
Grenada,2018,548000000.0,529000.0,88.2058975261609,6.49401788674038,1166514814.81481,0.804102313277033
Greenland,2018,1553000000.0,2508000.0,8.306797469109375,5.75478960512289,3055782146.15957,3.6294334991175647
Guatemala,2018,1235099975.58594,2406000.0,9.25094836368247,5.21962029231186,73328365862.4329,3.75186186704508
Guam,2018,1553000000.0,1549000.0,8.306797469109375,5.75478960512289,6051000000.0,3.6294334991175647
Guyana,2018,1553000000.0,287000.0,8.306797469109375,5.75478960512289,4787636997.85343,1.28284288443528
High income,2018,1147990968330.66,1491870217.10045,6.52037298712732,5.80025280870612,56793957781697.4,1.88110801380597
"Hong Kong SAR, China",2018,42313000000.0,65148000.0,6.21080205269722,3.88507395387148,361731070995.726,2.40613432046534
Honduras,2018,601000000.0,2323000.0,8.36304800277512,4.62441726502438,24067750760.499,4.34734937777528
Heavily indebted poor countries (HIPC),2018,19734803845.2177,29458450.954646,11.1693642767052,4.74808558401374,776506227119.833,3.06735996058356
Croatia,2018,11348000000.0,57668000.0,37.0168427315026,5.56367646553492,61668130122.5878,1.50012501041756
Haiti,2018,620000000.0,1333000.0,34.8377700548808,11.0565798248745,16403864617.8458,12.4814111170435
Hungary,2018,9618000000.0,57667000.0,7.15091285498882,2.53388667300048,160565642983.587,2.85024792594646
IBRD only,2018,1553000000.0,823988846.49919,8.306797469109375,5.75478960512289,30653934094282.1,3.21605383144579
IDA & IBRD total,2018,1553000000.0,939010262.98174,8.306797469109375,5.82217113016444,33059072280457.1,3.13285318810383
IDA total,2018,42040713817.6538,93089667.6452262,10.7879138289624,6.62945398734141,2405084337108.54,2.96760366004456
